"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"AAME","Atlantic American Corp.","NASD","Financial","Life Insurance",,"",4.090,292638
"ABCL","AbCellera Biologics Inc.","NASD","Health Care","Biotechnology",,"",32.350,327079
"AEHL","Antelope Enterprise Holdings Limited","NASD","Industrial","Building Materials",,"",2.500,148996
"AMST","Amesite Operating Co","NASD","Technology","Software",,"",2.270,241226
"AMTX","Aemetis, Inc.","NASD","Materials","Specialty Chemicals",,"",11.840,1908446
"ANGN","Angion Biomedica Corp.","NASD","","",,"",15.140,52094
"ANTE","AirNet Technology Inc.","NASD","Communication Services","Media Agencies",,"",3.650,701697
"APPH","AppHarvest, Inc.","NASD","","",,"",14.570,1346327
"APPHW","AppHarvest, Inc.","NASD","","",,"",4.980,112730
"APWC","Asia Pacific Wire & Cable Corp. Ltd.","NASD","Technology","Electrical Components",,"",3.260,18983
"AQMS","Aqua Metals, Inc.","NASD","Industrial","Waste & Disposal Services",,"",2.600,1000288
"ASLN","Aslan Pharmaceuticals Ltd","NASD","Health Care","Biotechnology",,"",2.720,274668
"ATER","Aterian, Inc.","NASD","Consumer Discretionary","Durable Household Products",70.9,"sml",15.530,1213280
"AVNW","Aviat Networks Inc.","NASD","Technology","Telecom Equipment",,"",33.240,208516
"BEEM","Beam Global","NASD","Financial","Specialty Finance",,"",24.010,201826
"BIMI","NF Energy Saving Corp. of America","NASD","Industrial","Industrial Machinery",,"",1.210,549225
"BIVI","BioVie Inc.","NASD","Health Care","Biotechnology",,"",13.660,50582
"BQ","Boqii Holding Limited","NYSE","Consumer Discretionary","Specialty Retailers",,"",3.890,121549
"BXC","Bluelinx Holdings Inc.","NYSE","Industrial","Building Materials",,"",52.650,176784
"CDMO","Avid Bioservices, Inc.","NASD","Health Care","Biotechnology",92.0,"sml",19.790,316376
"CDXC","ChromaDex Corp.","NASD","Materials","Specialty Chemicals",66.9,"sml",7.740,713337
"CETX","Cemtrex Inc.","NASD","Technology","Electronic Equipment",,"",1.350,118470
"CGEM","Cullinan Management Inc.","NASD","","",,"",31.200,377736
"CLNN","Clene Inc.","NASD","Health Care","Biotechnology",,"",8.950,41685
"CLSK","CleanSpark, Inc.","NASD","Technology","Software",,"",14.850,1770500
"CMMB","Chemomab Therapeutics Ltd.","NASD","Health Care","Biotechnology",,"",19.160,295435
"CNET","ZW Data Action Technologies","NASD","Communication Services","Media Agencies",,"",1.580,169283
"CUTR","Cutera Inc.","NASD","Health Care","Medical Equipment",75.3,"sml",32.220,84143
"DMTK","DermTech Inc","NASD","Health Care","Medical Supplies",94.6,"sml",36.050,811002
"DXF","Dunxin Financial Holdings Ltd.","AMEX","Consumer Discretionary","Clothing & Accessories",,"",1.490,162501
"DXYN","Dixie Group, Inc.","NASD","Consumer Discretionary","Furnishings",,"",2.660,236605
"ELOX","Eloxx Pharmaceuticals, Inc.","NASD","Health Care","Biotechnology",0.4,"sml",1.480,4630563
"EVOL","Evolving Systems, Inc.","NASD","Technology","Software",,"",1.780,102993
"GBR","New Concept Energy Inc.","AMEX","Real Estate","Real Estate Development",,"",4.050,111585
"GLSI","Greenwich LifeSciences Inc.","NASD","Health Care","Biotechnology",,"",32.200,62765
"GRNQ","Greenpro Capital Corp.","NASD","Financial","Investment Services",,"",1.270,245247
"HX","Xiaobai Maimai Inc.","NASD","Financial","Investment Services",,"",1.390,24908
"HYFM","Hydrofarm Holdings Group Inc.","NASD","Industrial","Industrial Suppliers",,"",56.950,465017
"IDIV","U.S. Equity Cumulative Dividends Fund Series 2027 Shares","AMEX","","",,"",10.199,4853
"IHT","InnSuites Hospitality Trust","AMEX","Real Estate","Hotel & Lodging REITs",,"",5.250,1654940
"IMCR","Immunocore Holdings Plc","NASD","","",,"",34.580,89475
"INMB","INmune Bio Inc.","NASD","Health Care","Biotechnology",,"",11.410,108491
"ITOS","ITeos Therapeutics Inc.","NASD","Health Care","Pharmaceuticals",,"",22.150,266549
"KMPH","KemPharm, Inc.","NASD","Health Care","Biotechnology",,"",9.820,437422
"KUKE","Kuke Music Holding Ltd.","NYSE","Communication Services","Entertainment",,"",5.210,104514
"KXIN","Kaixin Auto Holdings","NASD","Consumer Discretionary","Automobiles",,"",2.280,395050
"LCTX","Lineage Cell Therapeutics Inc.","AMEX","Health Care","Biotechnology",,"",2.340,406550
"LGHL","Lion Group Holding Ltd","NASD","Financial","Asset Managers",,"",2.070,877423
"LIZI","Lizhi Inc","NASD","Communication Services","Entertainment",,"",4.550,3110125
"LKCO","Luokung Technology Corp.","NASD","Technology","Software",,"",1.160,2677190
"LYL","Dragon Victory International Limited","NASD","Communication Services","Internet",,"",1.180,288074
"MARPS","Marine Petroleum Trust","NASD","Energy","Exploration & Production",,"",4.440,7101
"MDIA","MediaCo Holding Inc.","NASD","Communication Services","Media Agencies",,"",2.680,7873
"MDLQ","Medley LLC 7.25% Notes due 2024","NYSE","","",,"",2.660,29750
"MDLX","Medley LLC 6.875% Senior Notes due 2026","NYSE","","",,"",2.940,10140
"MFH","Mercurity Fintech Holding Inc","NASD","Industrial","Business Support Services",,"",5.450,140630
"MICT","Micronet Enertec Technologies, Inc.","NASD","Technology","Electrical Components",,"",1.650,2735992
"MNTK","Montauk Renewables Inc.","NASD","Utilities","Conventional Electricity",,"",9.680,17927
"MRM","MEDIROM Healthcare Technologies Inc.","NASD","","",,"",9.000,8016
"MYT","Urban Tea, Inc.","NASD","Materials","Specialty Chemicals",,"",1.820,481059
"NETE","Net Element International, Inc.","NASD","Communication Services","Internet",,"",11.040,232476
"NLSP","NLS Pharmaceutics Ltd.","NASD","Health Care","Biotechnology",,"",3.520,209014
"NUZE","Nuzee Inc.","NASD","Consumer Staples","Food Products",,"",3.050,42946
"NXTD","NXT-ID, Inc.","NASD","Technology","Software",,"",0.745,1133354
"OCG","Oriental Culture Holding Ltd.","NASD","","",,"",4.260,192411
"OCX","OncoCyte Corp.","NASD","Health Care","Biotechnology",95.6,"sml",4.650,466102
"ONTX","Onconova Therapeutics, Inc.","NASD","Health Care","Biotechnology",,"",0.925,111410484
"PETZ","TDH Holdings, Inc.","NASD","Consumer Staples","Personal Products",,"",1.790,27524
"PHIO","Phio Pharmaceuticals Corp.","NASD","Health Care","Biotechnology",,"",2.040,256520
